23	22	18
y	x	z	ContainerCode	Container Length	Weight	Cargo	Cargo Capacity
18	15	1	583	20	2	19	20
19	15	1	584	20	2	8	20
20	15	1	585	40	4	16	22
21	15	1	585	40	4	16	22
22	15	1	586	20	2	0	20
0	16	1	587	40	4	10	22
1	16	1	587	40	4	10	22
2	16	1	588	40	4	6	22
3	16	1	588	40	4	6	22
4	16	1	589	40	4	11	22
5	16	1	589	40	4	11	22
6	16	1	590	20	2	0	20
7	16	1	591	20	2	20	20
8	16	1	592	20	2	16	20
9	16	1	593	20	2	14	20
10	16	1	594	20	2	6	20
11	16	1	595	20	2	16	20
12	16	1	596	20	2	0	20
13	16	1	597	40	4	13	22
14	16	1	597	40	4	13	22
15	16	1	598	40	4	19	22
16	16	1	598	40	4	19	22
17	16	1	599	20	2	9	20
18	16	1	600	40	4	0	22
19	16	1	600	40	4	0	22
20	16	1	601	40	4	3	22
21	16	1	601	40	4	3	22
22	16	1	604	20	2	0	20
0	17	1	602	40	4	16	22
1	17	1	602	40	4	16	22
2	17	1	603	40	4	18	22
3	17	1	603	40	4	18	22
4	17	1	605	20	2	2	20
5	17	1	606	20	2	14	20
6	17	1	607	20	2	7	20
7	17	1	608	40	4	20	22
8	17	1	608	40	4	20	22
9	17	1	609	40	4	22	22
10	17	1	609	40	4	22	22
11	17	1	610	40	4	21	22
12	17	1	610	40	4	21	22
13	17	1	611	40	4	15	22
14	17	1	611	40	4	15	22
15	17	1	612	40	4	6	22
16	17	1	612	40	4	6	22
17	17	1	613	40	4	15	22
18	17	1	613	40	4	15	22
19	17	1	614	40	4	11	22
20	17	1	614	40	4	11	22
21	17	1	615	20	2	4	20
22	17	1	617	20	2	5	20
0	18	1	616	40	4	15	22
1	18	1	616	40	4	15	22
2	18	1	618	40	4	18	22
3	18	1	618	40	4	18	22
4	18	1	619	40	4	22	22
5	18	1	619	40	4	22	22
6	18	1	620	20	2	0	20
7	18	1	621	20	2	12	20
8	18	1	622	20	2	19	20
9	18	1	623	40	4	19	22
10	18	1	623	40	4	19	22
11	18	1	624	40	4	8	22
12	18	1	624	40	4	8	22
13	18	1	625	40	4	9	22
14	18	1	625	40	4	9	22
15	18	1	626	40	4	3	22
16	18	1	626	40	4	3	22
17	18	1	627	40	4	12	22
18	18	1	627	40	4	12	22
19	18	1	628	40	4	2	22
20	18	1	628	40	4	2	22
21	18	1	629	20	2	12	20
22	18	1	630	20	2	2	20
0	19	1	631	20	2	11	20
1	19	1	632	40	4	16	22
2	19	1	632	40	4	16	22
3	19	1	633	20	2	4	20
4	19	1	634	40	4	20	22
5	19	1	634	40	4	20	22
6	19	1	635	40	4	0	22
7	19	1	635	40	4	0	22
8	19	1	636	40	4	9	22
9	19	1	636	40	4	9	22
10	19	1	637	20	2	8	20
11	19	1	638	20	2	4	20
12	19	1	639	20	2	0	20
13	19	1	640	40	4	8	22
14	19	1	640	40	4	8	22
15	19	1	641	40	4	0	22
16	19	1	641	40	4	0	22
17	19	1	642	40	4	15	22
18	19	1	642	40	4	15	22
19	19	1	643	40	4	14	22
20	19	1	643	40	4	14	22
21	19	1	644	40	4	8	22
22	19	1	644	40	4	8	22
0	20	1	645	20	2	4	20
1	20	1	646	20	2	6	20
2	20	1	647	20	2	15	20
3	20	1	648	40	4	6	22
4	20	1	648	40	4	6	22
5	20	1	649	40	4	8	22
6	20	1	649	40	4	8	22
7	20	1	650	20	2	18	20
8	20	1	651	20	2	7	20
9	20	1	652	20	2	7	20
10	20	1	653	40	4	11	22
11	20	1	653	40	4	11	22
12	20	1	654	20	2	18	20
13	20	1	655	40	4	17	22
14	20	1	655	40	4	17	22
15	20	1	656	20	2	19	20
16	20	1	657	40	4	2	22
17	20	1	657	40	4	2	22
18	20	1	658	40	4	9	22
19	20	1	658	40	4	9	22
20	20	1	659	40	4	11	22
21	20	1	659	40	4	11	22
22	20	1	662	20	2	6	20
0	21	1	660	40	4	6	22
1	21	1	660	40	4	6	22
2	21	1	661	40	4	14	22
3	21	1	661	40	4	14	22
4	21	1	663	40	4	14	22
5	21	1	663	40	4	14	22
6	21	1	664	40	4	19	22
7	21	1	664	40	4	19	22
8	21	1	665	40	4	18	22
9	21	1	665	40	4	18	22
10	21	1	666	20	2	5	20
11	21	1	667	40	4	1	22
12	21	1	667	40	4	1	22
13	21	1	668	20	2	5	20
14	21	1	669	40	4	10	22
15	21	1	669	40	4	10	22
16	21	1	670	20	2	14	20
17	21	1	671	20	2	10	20
18	21	1	672	40	4	13	22
19	21	1	672	40	4	13	22
20	21	1	673	40	4	15	22
21	21	1	673	40	4	15	22
22	21	1	674	20	2	17	20
0	0	2	675	20	2	16	20
1	0	2	676	40	4	12	22
2	0	2	676	40	4	12	22
3	0	2	677	20	2	15	20
4	0	2	678	20	2	17	20
5	0	2	679	40	4	3	22
6	0	2	679	40	4	3	22
7	0	2	680	20	2	16	20
8	0	2	681	40	4	17	22
9	0	2	681	40	4	17	22
10	0	2	682	20	2	13	20
11	0	2	683	40	4	0	22
12	0	2	683	40	4	0	22
13	0	2	684	40	4	10	22
14	0	2	684	40	4	10	22
15	0	2	685	40	4	13	22
16	0	2	685	40	4	13	22
17	0	2	686	20	2	12	20
18	0	2	687	20	2	5	20
19	0	2	688	40	4	16	22
20	0	2	688	40	4	16	22
21	0	2	689	40	4	10	22
22	0	2	689	40	4	10	22
0	1	2	690	40	4	13	22
1	1	2	690	40	4	13	22
2	1	2	691	40	4	4	22
3	1	2	691	40	4	4	22
4	1	2	692	20	2	17	20
5	1	2	693	40	4	21	22
6	1	2	693	40	4	21	22
7	1	2	694	40	4	15	22
8	1	2	694	40	4	15	22
9	1	2	695	40	4	17	22
10	1	2	695	40	4	17	22
11	1	2	696	20	2	11	20
12	1	2	697	20	2	2	20
13	1	2	698	40	4	11	22
14	1	2	698	40	4	11	22
15	1	2	699	20	2	6	20
16	1	2	700	40	4	8	22
17	1	2	700	40	4	8	22
18	1	2	701	20	2	17	20
19	1	2	702	20	2	11	20
20	1	2	703	20	2	0	20
21	1	2	704	40	4	20	22
22	1	2	704	40	4	20	22
0	2	2	705	40	4	4	22
1	2	2	705	40	4	4	22
2	2	2	706	20	2	18	20
3	2	2	707	20	2	17	20
4	2	2	708	20	2	18	20
5	2	2	709	20	2	19	20
6	2	2	710	20	2	2	20
7	2	2	711	40	4	10	22
8	2	2	711	40	4	10	22
9	2	2	712	40	4	17	22
10	2	2	712	40	4	17	22
11	2	2	713	40	4	20	22
12	2	2	713	40	4	20	22
13	2	2	714	40	4	16	22
14	2	2	714	40	4	16	22
15	2	2	715	40	4	20	22
16	2	2	715	40	4	20	22
17	2	2	716	20	2	5	20
18	2	2	717	40	4	7	22
19	2	2	717	40	4	7	22
20	2	2	718	40	4	14	22
21	2	2	718	40	4	14	22
22	2	2	720	20	2	10	20
0	3	2	719	40	4	3	22
1	3	2	719	40	4	3	22
2	3	2	721	20	2	15	20
3	3	2	722	40	4	1	22
4	3	2	722	40	4	1	22
5	3	2	723	20	2	4	20
6	3	2	724	20	2	14	20
7	3	2	725	20	2	9	20
8	3	2	726	20	2	9	20
9	3	2	727	40	4	6	22
10	3	2	727	40	4	6	22
11	3	2	728	40	4	15	22
12	3	2	728	40	4	15	22
13	3	2	729	20	2	15	20
14	3	2	730	20	2	4	20
15	3	2	731	20	2	7	20
16	3	2	732	40	4	4	22
17	3	2	732	40	4	4	22
18	3	2	733	40	4	17	22
19	3	2	733	40	4	17	22
20	3	2	734	20	2	9	20
21	3	2	735	40	4	0	22
22	3	2	735	40	4	0	22
0	4	2	736	20	2	15	20
1	4	2	737	20	2	12	20
2	4	2	738	40	4	7	22
3	4	2	738	40	4	7	22
4	4	2	739	40	4	13	22
5	4	2	739	40	4	13	22
6	4	2	740	20	2	13	20
7	4	2	741	40	4	20	22
8	4	2	741	40	4	20	22
9	4	2	742	40	4	19	22
10	4	2	742	40	4	19	22
11	4	2	743	40	4	8	22
12	4	2	743	40	4	8	22
13	4	2	744	40	4	0	22
14	4	2	744	40	4	0	22
15	4	2	745	20	2	14	20
16	4	2	746	20	2	14	20
17	4	2	747	20	2	17	20
18	4	2	748	40	4	13	22
19	4	2	748	40	4	13	22
20	4	2	749	20	2	0	20
21	4	2	750	40	4	6	22
22	4	2	750	40	4	6	22
0	5	2	751	20	2	19	20
1	5	2	752	40	4	11	22
2	5	2	752	40	4	11	22
3	5	2	753	20	2	18	20
4	5	2	754	40	4	7	22
5	5	2	754	40	4	7	22
6	5	2	755	20	2	10	20
7	5	2	756	40	4	3	22
8	5	2	756	40	4	3	22
9	5	2	757	20	2	7	20
10	5	2	758	20	2	14	20
11	5	2	759	20	2	9	20
12	5	2	760	40	4	20	22
13	5	2	760	40	4	20	22
14	5	2	761	40	4	4	22
15	5	2	761	40	4	4	22
16	5	2	762	20	2	16	20
17	5	2	763	40	4	19	22
18	5	2	763	40	4	19	22
19	5	2	764	20	2	17	20
20	5	2	765	40	4	10	22
21	5	2	765	40	4	10	22
22	5	2	766	20	2	16	20
0	6	2	767	20	2	0	20
1	6	2	768	20	2	19	20
2	6	2	769	20	2	10	20
3	6	2	770	40	4	0	22
4	6	2	770	40	4	0	22
5	6	2	771	20	2	6	20
6	6	2	772	40	4	22	22
7	6	2	772	40	4	22	22
8	6	2	773	20	2	19	20
9	6	2	774	20	2	14	20
10	6	2	775	40	4	14	22
11	6	2	775	40	4	14	22
12	6	2	776	40	4	21	22
13	6	2	776	40	4	21	22
14	6	2	777	20	2	17	20
15	6	2	778	20	2	18	20
16	6	2	779	40	4	18	22
17	6	2	779	40	4	18	22
18	6	2	780	40	4	4	22
19	6	2	780	40	4	4	22
20	6	2	781	40	4	9	22
21	6	2	781	40	4	9	22
22	6	2	785	20	2	2	20
0	7	2	782	40	4	1	22
1	7	2	782	40	4	1	22
2	7	2	783	40	4	9	22
3	7	2	783	40	4	9	22
4	7	2	784	40	4	15	22
5	7	2	784	40	4	15	22
6	7	2	786	20	2	1	20
7	7	2	787	20	2	4	20
8	7	2	788	40	4	19	22
9	7	2	788	40	4	19	22
10	7	2	789	40	4	16	22
11	7	2	789	40	4	16	22
12	7	2	790	20	2	11	20
13	7	2	791	40	4	5	22
14	7	2	791	40	4	5	22
15	7	2	792	20	2	11	20
16	7	2	793	40	4	4	22
17	7	2	793	40	4	4	22
18	7	2	794	20	2	8	20
19	7	2	795	20	2	19	20
20	7	2	796	40	4	22	22
21	7	2	796	40	4	22	22
22	7	2	800	20	2	12	20
0	8	2	797	40	4	6	22
1	8	2	797	40	4	6	22
2	8	2	798	40	4	5	22
3	8	2	798	40	4	5	22
4	8	2	799	40	4	3	22
5	8	2	799	40	4	3	22
6	8	2	801	40	4	4	22
7	8	2	801	40	4	4	22
8	8	2	802	20	2	16	20
9	8	2	803	20	2	19	20
10	8	2	804	40	4	19	22
11	8	2	804	40	4	19	22
12	8	2	805	20	2	9	20
13	8	2	806	20	2	18	20
14	8	2	807	20	2	20	20
15	8	2	808	20	2	0	20
16	8	2	809	20	2	20	20
17	8	2	810	20	2	12	20
18	8	2	811	20	2	9	20
19	8	2	812	40	4	1	22
20	8	2	812	40	4	1	22
21	8	2	813	40	4	19	22
22	8	2	813	40	4	19	22
0	9	2	814	20	2	16	20
1	9	2	815	40	4	11	22
2	9	2	815	40	4	11	22
3	9	2	816	40	4	6	22
4	9	2	816	40	4	6	22
5	9	2	817	20	2	5	20
6	9	2	818	20	2	0	20
7	9	2	819	40	4	18	22
8	9	2	819	40	4	18	22
9	9	2	820	20	2	2	20
10	9	2	821	40	4	8	22
11	9	2	821	40	4	8	22
12	9	2	822	40	4	8	22
13	9	2	822	40	4	8	22
14	9	2	823	40	4	10	22
15	9	2	823	40	4	10	22
16	9	2	824	40	4	11	22
17	9	2	824	40	4	11	22
18	9	2	825	20	2	7	20
19	9	2	826	40	4	4	22
20	9	2	826	40	4	4	22
21	9	2	827	20	2	11	20
22	9	2	830	20	2	4	20
0	10	2	828	40	4	8	22
1	10	2	828	40	4	8	22
2	10	2	829	40	4	0	22
3	10	2	829	40	4	0	22
4	10	2	831	20	2	5	20
5	10	2	832	20	2	5	20
6	10	2	833	20	2	2	20
7	10	2	834	40	4	10	22
8	10	2	834	40	4	10	22
9	10	2	835	40	4	1	22
10	10	2	835	40	4	1	22
11	10	2	836	20	2	8	20
12	10	2	837	20	2	13	20
13	10	2	838	40	4	3	22
14	10	2	838	40	4	3	22
15	10	2	839	20	2	5	20
16	10	2	840	40	4	10	22
17	10	2	840	40	4	10	22
18	10	2	841	40	4	19	22
19	10	2	841	40	4	19	22
20	10	2	842	40	4	8	22
21	10	2	842	40	4	8	22
22	10	2	843	20	2	1	20
0	11	2	844	40	4	6	22
1	11	2	844	40	4	6	22
2	11	2	845	40	4	13	22
3	11	2	845	40	4	13	22
4	11	2	846	20	2	0	20
5	11	2	847	40	4	13	22
6	11	2	847	40	4	13	22
7	11	2	848	20	2	0	20
8	11	2	849	40	4	10	22
9	11	2	849	40	4	10	22
10	11	2	850	20	2	11	20
11	11	2	851	20	2	18	20
12	11	2	852	20	2	19	20
13	11	2	853	40	4	3	22
14	11	2	853	40	4	3	22
15	11	2	854	40	4	6	22
16	11	2	854	40	4	6	22
17	11	2	855	20	2	5	20
18	11	2	856	40	4	15	22
19	11	2	856	40	4	15	22
20	11	2	857	20	2	17	20
21	11	2	858	40	4	14	22
22	11	2	858	40	4	14	22
0	12	2	859	40	4	2	22
1	12	2	859	40	4	2	22
2	12	2	860	40	4	3	22
3	12	2	860	40	4	3	22
4	12	2	861	40	4	17	22
5	12	2	861	40	4	17	22
6	12	2	862	20	2	11	20
7	12	2	863	20	2	20	20
8	12	2	864	40	4	21	22
9	12	2	864	40	4	21	22
10	12	2	865	20	2	14	20
11	12	2	866	20	2	3	20
12	12	2	867	40	4	19	22
13	12	2	867	40	4	19	22
14	12	2	868	40	4	10	22
15	12	2	868	40	4	10	22
16	12	2	869	20	2	8	20
17	12	2	870	40	4	22	22
18	12	2	870	40	4	22	22
19	12	2	871	40	4	18	22
20	12	2	871	40	4	18	22
21	12	2	872	40	4	6	22
22	12	2	872	40	4	6	22
0	13	2	873	40	4	7	22
1	13	2	873	40	4	7	22
2	13	2	874	20	2	11	20
3	13	2	875	20	2	2	20
4	13	2	876	20	2	4	20
5	13	2	877	20	2	3	20
6	13	2	878	40	4	1	22
7	13	2	878	40	4	1	22
8	13	2	879	20	2	12	20
9	13	2	880	40	4	13	22
10	13	2	880	40	4	13	22
11	13	2	881	40	4	13	22
12	13	2	881	40	4	13	22
13	13	2	882	40	4	2	22
14	13	2	882	40	4	2	22
15	13	2	883	20	2	13	20
16	13	2	884	20	2	10	20
17	13	2	885	20	2	20	20
18	13	2	886	40	4	15	22
19	13	2	886	40	4	15	22
20	13	2	887	20	2	10	20
21	13	2	888	20	2	17	20
22	13	2	889	20	2	1	20
0	14	2	890	40	4	3	22
1	14	2	890	40	4	3	22
2	14	2	891	40	4	9	22
3	14	2	891	40	4	9	22
4	14	2	892	40	4	3	22
5	14	2	892	40	4	3	22
6	14	2	893	20	2	20	20
7	14	2	894	40	4	16	22
8	14	2	894	40	4	16	22
9	14	2	895	20	2	15	20
10	14	2	896	20	2	13	20
11	14	2	897	20	2	6	20
12	14	2	898	20	2	6	20
13	14	2	899	20	2	8	20
14	14	2	900	20	2	18	20
15	14	2	901	20	2	17	20
16	14	2	902	40	4	0	22
17	14	2	902	40	4	0	22
18	14	2	903	40	4	5	22
19	14	2	903	40	4	5	22
20	14	2	904	20	2	14	20
21	14	2	905	20	2	3	20
22	14	2	907	20	2	17	20
0	15	2	906	40	4	10	22
1	15	2	906	40	4	10	22
2	15	2	908	40	4	22	22
3	15	2	908	40	4	22	22
4	15	2	909	40	4	5	22
5	15	2	909	40	4	5	22
6	15	2	910	40	4	8	22
7	15	2	910	40	4	8	22
8	15	2	911	40	4	2	22
9	15	2	911	40	4	2	22
10	15	2	912	40	4	2	22
11	15	2	912	40	4	2	22
12	15	2	913	20	2	3	20
13	15	2	914	40	4	13	22
14	15	2	914	40	4	13	22
15	15	2	915	40	4	17	22
16	15	2	915	40	4	17	22
17	15	2	916	20	2	8	20
18	15	2	917	20	2	14	20
19	15	2	918	40	4	10	22
20	15	2	918	40	4	10	22
21	15	2	919	20	2	11	20
22	15	2	920	20	2	3	20
0	16	2	921	20	2	13	20
1	16	2	922	20	2	17	20
2	16	2	923	20	2	11	20
3	16	2	924	40	4	20	22
4	16	2	924	40	4	20	22
5	16	2	925	40	4	6	22
6	16	2	925	40	4	6	22
7	16	2	926	20	2	17	20
8	16	2	927	40	4	0	22
9	16	2	927	40	4	0	22
10	16	2	928	40	4	6	22
11	16	2	928	40	4	6	22
12	16	2	929	40	4	20	22
13	16	2	929	40	4	20	22
14	16	2	930	40	4	13	22
15	16	2	930	40	4	13	22
16	16	2	931	20	2	18	20
17	16	2	932	40	4	18	22
18	16	2	932	40	4	18	22
19	16	2	933	40	4	22	22
20	16	2	933	40	4	22	22
21	16	2	934	40	4	10	22
22	16	2	934	40	4	10	22
0	17	2	935	20	2	5	20
1	17	2	936	20	2	6	20
2	17	2	937	40	4	17	22
3	17	2	937	40	4	17	22
4	17	2	938	20	2	7	20
5	17	2	939	40	4	9	22
6	17	2	939	40	4	9	22
7	17	2	940	40	4	6	22
8	17	2	940	40	4	6	22
9	17	2	941	20	2	17	20
10	17	2	942	40	4	8	22
11	17	2	942	40	4	8	22
12	17	2	943	40	4	17	22
13	17	2	943	40	4	17	22
14	17	2	944	20	2	3	20
15	17	2	945	20	2	6	20
16	17	2	946	20	2	15	20
17	17	2	947	40	4	17	22
18	17	2	947	40	4	17	22
19	17	2	948	40	4	2	22
20	17	2	948	40	4	2	22
21	17	2	949	20	2	7	20
22	17	2	951	20	2	11	20
0	18	2	950	40	4	15	22
1	18	2	950	40	4	15	22
2	18	2	952	20	2	5	20
3	18	2	953	20	2	18	20
4	18	2	954	20	2	16	20
5	18	2	955	20	2	12	20
6	18	2	956	20	2	15	20
7	18	2	957	40	4	14	22
8	18	2	957	40	4	14	22
9	18	2	958	40	4	3	22
10	18	2	958	40	4	3	22
11	18	2	959	20	2	7	20
12	18	2	960	20	2	11	20
13	18	2	961	20	2	11	20
14	18	2	962	20	2	6	20
15	18	2	963	20	2	5	20
16	18	2	964	40	4	11	22
17	18	2	964	40	4	11	22
18	18	2	965	20	2	0	20
19	18	2	966	40	4	14	22
20	18	2	966	40	4	14	22
21	18	2	967	20	2	19	20
22	18	2	970	20	2	11	20
0	19	2	968	40	4	20	22
1	19	2	968	40	4	20	22
2	19	2	969	40	4	9	22
3	19	2	969	40	4	9	22
4	19	2	971	20	2	9	20
5	19	2	972	20	2	2	20
6	19	2	973	20	2	16	20
7	19	2	974	20	2	7	20
8	19	2	975	40	4	19	22
9	19	2	975	40	4	19	22
10	19	2	976	20	2	9	20
11	19	2	977	40	4	16	22
12	19	2	977	40	4	16	22
13	19	2	978	20	2	2	20
14	19	2	979	40	4	22	22
15	19	2	979	40	4	22	22
16	19	2	980	40	4	22	22
17	19	2	980	40	4	22	22
18	19	2	981	20	2	17	20
19	19	2	982	20	2	15	20
20	19	2	983	20	2	13	20
21	19	2	984	40	4	1	22
22	19	2	984	40	4	1	22
0	20	2	985	20	2	8	20
1	20	2	986	20	2	5	20
2	20	2	987	40	4	4	22
3	20	2	987	40	4	4	22
4	20	2	988	20	2	3	20
5	20	2	989	20	2	14	20
6	20	2	990	20	2	2	20
7	20	2	991	40	4	4	22
8	20	2	991	40	4	4	22
9	20	2	992	20	2	11	20
10	20	2	993	40	4	18	22
11	20	2	993	40	4	18	22
12	20	2	994	40	4	9	22
13	20	2	994	40	4	9	22
14	20	2	995	40	4	5	22
15	20	2	995	40	4	5	22
16	20	2	996	40	4	16	22
17	20	2	996	40	4	16	22
18	20	2	997	20	2	18	20
19	20	2	998	20	2	18	20
20	20	2	999	20	2	2	20
21	20	2	1000	20	2	8	20
22	20	2	1001	20	2	19	20
0	21	2	1002	40	4	4	22
1	21	2	1002	40	4	4	22
2	21	2	1003	40	4	19	22
3	21	2	1003	40	4	19	22
4	21	2	1004	40	4	1	22
5	21	2	1004	40	4	1	22
6	21	2	1005	40	4	17	22
7	21	2	1005	40	4	17	22
8	21	2	1006	20	2	16	20
9	21	2	1007	40	4	11	22
10	21	2	1007	40	4	11	22
11	21	2	1008	20	2	20	20
12	21	2	1009	40	4	7	22
13	21	2	1009	40	4	7	22
14	21	2	1010	20	2	8	20
15	21	2	1011	20	2	17	20
16	21	2	1012	20	2	2	20
17	21	2	1013	40	4	6	22
18	21	2	1013	40	4	6	22
19	21	2	1014	20	2	17	20
20	21	2	1015	20	2	12	20
21	21	2	1016	20	2	8	20
22	21	2	1019	20	2	15	20
0	0	3	1017	40	4	7	22
1	0	3	1017	40	4	7	22
2	0	3	1018	40	4	12	22
3	0	3	1018	40	4	12	22
4	0	3	1020	40	4	5	22
5	0	3	1020	40	4	5	22
6	0	3	1021	40	4	10	22
7	0	3	1021	40	4	10	22
8	0	3	1022	20	2	18	20
9	0	3	1023	20	2	19	20
10	0	3	1024	40	4	7	22
11	0	3	1024	40	4	7	22
12	0	3	1025	40	4	16	22
13	0	3	1025	40	4	16	22
14	0	3	1026	40	4	21	22
15	0	3	1026	40	4	21	22
16	0	3	1027	20	2	13	20
17	0	3	1028	20	2	14	20
18	0	3	1029	20	2	5	20
19	0	3	1030	20	2	17	20
20	0	3	1031	20	2	13	20
21	0	3	1032	40	4	15	22
22	0	3	1032	40	4	15	22
0	1	3	1033	20	2	6	20
1	1	3	1034	40	4	16	22
2	1	3	1034	40	4	16	22
3	1	3	1035	40	4	13	22
4	1	3	1035	40	4	13	22
5	1	3	1036	40	4	8	22
6	1	3	1036	40	4	8	22
7	1	3	1037	20	2	7	20
8	1	3	1038	20	2	12	20
9	1	3	1039	40	4	0	22
10	1	3	1039	40	4	0	22
11	1	3	1040	20	2	17	20
12	1	3	1041	20	2	11	20
13	1	3	1042	40	4	4	22
14	1	3	1042	40	4	4	22
15	1	3	1043	20	2	13	20
16	1	3	1044	40	4	2	22
17	1	3	1044	40	4	2	22
18	1	3	1045	20	2	6	20
19	1	3	1046	20	2	16	20
20	1	3	1047	40	4	17	22
21	1	3	1047	40	4	17	22
22	1	3	1048	20	2	3	20
0	2	3	1049	20	2	17	20
1	2	3	1050	20	2	6	20
2	2	3	1051	40	4	16	22
3	2	3	1051	40	4	16	22
4	2	3	1052	20	2	18	20
5	2	3	1053	20	2	6	20
6	2	3	1054	40	4	8	22
7	2	3	1054	40	4	8	22
8	2	3	1055	40	4	14	22
9	2	3	1055	40	4	14	22
10	2	3	1056	20	2	20	20
11	2	3	1057	20	2	5	20
12	2	3	1058	20	2	8	20
13	2	3	1059	40	4	3	22
14	2	3	1059	40	4	3	22
15	2	3	1060	20	2	12	20
16	2	3	1061	20	2	11	20
17	2	3	1062	20	2	9	20
18	2	3	1063	40	4	15	22
19	2	3	1063	40	4	15	22
20	2	3	1064	40	4	8	22
21	2	3	1064	40	4	8	22
22	2	3	1067	20	2	19	20
0	3	3	1065	40	4	2	22
1	3	3	1065	40	4	2	22
2	3	3	1066	40	4	15	22
3	3	3	1066	40	4	15	22
4	3	3	1068	40	4	21	22
5	3	3	1068	40	4	21	22
6	3	3	1069	40	4	1	22
7	3	3	1069	40	4	1	22
8	3	3	1070	20	2	17	20
9	3	3	1071	20	2	7	20
10	3	3	1072	40	4	2	22
11	3	3	1072	40	4	2	22
12	3	3	1073	40	4	10	22
13	3	3	1073	40	4	10	22
14	3	3	1074	20	2	3	20
15	3	3	1075	40	4	8	22
16	3	3	1075	40	4	8	22
17	3	3	1076	40	4	1	22
18	3	3	1076	40	4	1	22
19	3	3	1077	20	2	12	20
20	3	3	1078	40	4	0	22
21	3	3	1078	40	4	0	22
22	3	3	1079	20	2	19	20
0	4	3	1080	40	4	18	22
1	4	3	1080	40	4	18	22
2	4	3	1081	20	2	12	20
3	4	3	1082	20	2	20	20
4	4	3	1083	40	4	14	22
5	4	3	1083	40	4	14	22
6	4	3	1084	20	2	8	20
7	4	3	1085	20	2	3	20
8	4	3	1086	20	2	7	20
9	4	3	1087	40	4	20	22
10	4	3	1087	40	4	20	22
11	4	3	1088	20	2	19	20
12	4	3	1089	40	4	6	22
13	4	3	1089	40	4	6	22
14	4	3	1090	20	2	7	20
15	4	3	1091	40	4	20	22
16	4	3	1091	40	4	20	22
17	4	3	1092	40	4	11	22
18	4	3	1092	40	4	11	22
19	4	3	1093	20	2	11	20
20	4	3	1094	40	4	1	22
21	4	3	1094	40	4	1	22
22	4	3	1095	20	2	4	20
0	5	3	1096	20	2	4	20
1	5	3	1097	20	2	13	20
2	5	3	1098	40	4	16	22
3	5	3	1098	40	4	16	22
4	5	3	1099	40	4	11	22
5	5	3	1099	40	4	11	22
6	5	3	1100	20	2	1	20
7	5	3	1101	20	2	0	20
8	5	3	1102	40	4	1	22
9	5	3	1102	40	4	1	22
10	5	3	1103	20	2	7	20
11	5	3	1104	40	4	21	22
12	5	3	1104	40	4	21	22
13	5	3	1105	40	4	2	22
14	5	3	1105	40	4	2	22
15	5	3	1106	20	2	8	20
16	5	3	1107	20	2	2	20
17	5	3	1108	20	2	11	20
18	5	3	1109	20	2	15	20
19	5	3	1110	20	2	9	20
20	5	3	1111	40	4	2	22
21	5	3	1111	40	4	2	22
22	5	3	1113	20	2	12	20
0	6	3	1112	40	4	3	22
1	6	3	1112	40	4	3	22
2	6	3	1114	20	2	16	20
3	6	3	1115	40	4	19	22
4	6	3	1115	40	4	19	22
5	6	3	1116	20	2	7	20
6	6	3	1117	20	2	1	20
7	6	3	1118	40	4	1	22
8	6	3	1118	40	4	1	22
9	6	3	1119	20	2	2	20
10	6	3	1120	20	2	8	20
11	6	3	1121	20	2	9	20
12	6	3	1122	40	4	6	22
13	6	3	1122	40	4	6	22
14	6	3	1123	20	2	12	20
15	6	3	1124	20	2	9	20
16	6	3	1125	20	2	10	20
17	6	3	1126	20	2	12	20
18	6	3	1127	40	4	16	22
19	6	3	1127	40	4	16	22
20	6	3	1128	20	2	2	20
21	6	3	1129	40	4	17	22
22	6	3	1129	40	4	17	22
0	7	3	1130	40	4	22	22
1	7	3	1130	40	4	22	22
2	7	3	1131	40	4	10	22
3	7	3	1131	40	4	10	22
4	7	3	1132	40	4	17	22
5	7	3	1132	40	4	17	22
6	7	3	1133	20	2	12	20
7	7	3	1134	40	4	16	22
8	7	3	1134	40	4	16	22
9	7	3	1135	20	2	11	20
10	7	3	1136	20	2	12	20
11	7	3	1137	20	2	5	20
12	7	3	1138	20	2	6	20
13	7	3	1139	20	2	15	20
14	7	3	1140	40	4	6	22
15	7	3	1140	40	4	6	22
16	7	3	1141	40	4	0	22
17	7	3	1141	40	4	0	22
18	7	3	1142	40	4	5	22
19	7	3	1142	40	4	5	22
20	7	3	1143	40	4	16	22
21	7	3	1143	40	4	16	22
22	7	3	1144	20	2	0	20
0	8	3	1145	40	4	12	22
1	8	3	1145	40	4	12	22
2	8	3	1146	40	4	14	22
3	8	3	1146	40	4	14	22
4	8	3	1147	40	4	12	22
5	8	3	1147	40	4	12	22
6	8	3	1148	20	2	2	20
7	8	3	1149	20	2	4	20
8	8	3	1150	40	4	4	22
9	8	3	1150	40	4	4	22
10	8	3	1151	20	2	7	20
11	8	3	1152	20	2	1	20
12	8	3	1153	20	2	11	20
13	8	3	1154	40	4	14	22
14	8	3	1154	40	4	14	22
15	8	3	1155	40	4	19	22
16	8	3	1155	40	4	19	22
17	8	3	1156	20	2	8	20
18	8	3	1157	40	4	3	22
19	8	3	1157	40	4	3	22
20	8	3	1158	40	4	12	22
21	8	3	1158	40	4	12	22
22	8	3	1159	20	2	12	20
0	9	3	1160	20	2	13	20
